study_id,study_title,study_description,accession_reference,study_type,inclusion_exclusion_criteria,grants,collected_by,lab_name,lab_address,study_contact,submitted_by,pub_ids,keywords_study,subject_id,synthetic,species,sex,age_min,age_max,age_unit,age_event,ancestry_population,ethnicity,race,strain_name,linked_subjects,link_type,study_group_description,disease_diagnosis,disease_length,disease_stage,prior_therapies,immunogen,intervention,medical_history,sample_id,sample_type,tissue,anatomic_site,disease_state_sample,collection_time_point_relative,collection_time_point_relative_unit,collection_time_point_reference,biomaterial_provider,tissue_processing,cell_subset,cell_phenotype,cell_species,single_cell,cell_number,cells_per_reaction,cell_storage,cell_quality,cell_isolation,cell_processing_protocol,template_class,template_quality,template_amount,template_amount_unit,library_generation_method,library_generation_protocol,library_generation_kit_version,complete_sequences,physical_linkage,pcr_target_locus,forward_pcr_primer_target_location,reverse_pcr_primer_target_location,sequencing_run_id,total_reads_passing_qc_filter,sequencing_platform,sequencing_facility,sequencing_run_date,sequencing_kit,sequencing_data_id,primary_annotation,file_type,filename,read_direction,read_length,paired_filename,paired_read_direction,paired_read_length,software_versions,paired_reads_assembly,quality_thresholds,primer_match_cutoffs,collapsing_method,data_processing_protocols,germline_database,data_processing_files,analysis_provenance_id,reference_assembly
R24AI162317,,,,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",,NIH R24AI162317,,Emory National Primate Research Center,"Room #2040 954 Gatewood NE Road, Atlanta, 30329, GA","Amit, Upad.","Stacey, Lapp",,,RLf17,FALSE,"{""id"": ""NCBITAXON: 9544"", ""label"": ""Rhesus macaque""}",Male,,,,,Indian,,,,,,,,,,,,,,RLf17,peripheral blood sample,"{""label"": ""blood"",""id"": ""UBERON:0000178""}",Saphenous vein,,,,,Emory National Primate Research Center,,,,,FALSE,,,,,,,DNA,,,,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,,,,,,,,,SEQUELII,University of Louisville Sequencing Technology Center,,,,TRUE,BAM,,,,,,,"HiFiASM, WASP v1.0, Digger v0.7.4",,,,manual,,custom,,,none (de novo annotation)
R24AI162317,,,,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",,NIH R24AI162317,,Emory National Primate Research Center,"Room #2040 954 Gatewood NE Road, Atlanta, 30329, GA","Amit, Upad.","Stacey, Lapp",,,RLk17,FALSE,"{""id"": ""NCBITAXON: 9544"", ""label"": ""Rhesus macaque""}",Female,,,,,Indian,,,,,,,,,,,,,,RLk17,peripheral blood sample,"{""label"": ""blood"",""id"": ""UBERON:0000178""}",Saphenous vein,,,,,Emory National Primate Research Center,,,,,FALSE,,,,,,,DNA,,,,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,,,,,,,,,SEQUELII,University of Louisville Sequencing Technology Center,,,,TRUE,BAM,,,,,,,"HiFiASM, WASP v1.0, Digger v0.7.4",,,,manual,,custom,,,none (de novo annotation)
R24AI162317,,,,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",,NIH R24AI162317,,Emory National Primate Research Center,"Room #2040 954 Gatewood NE Road, Atlanta, 30329, GA","Amit, Upad.","Stacey, Lapp",,,ROa17,FALSE,"{""id"": ""NCBITAXON: 9544"", ""label"": ""Rhesus macaque""}",Male,,,,,Indian,,,,,,,,,,,,,,ROa17,peripheral blood sample,"{""label"": ""blood"",""id"": ""UBERON:0000178""}",Saphenous vein,,,,,Emory National Primate Research Center,,,,,FALSE,,,,,,,DNA,,,,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,,,,,,,,,SEQUELII,University of Louisville Sequencing Technology Center,,,,TRUE,BAM,,,,,,,"HiFiASM, WASP v1.0, Digger v0.7.4",,,,manual,,custom,,,none (de novo annotation)
R24AI162317,,,,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",,NIH R24AI162317,,Emory National Primate Research Center,"Room #2040 954 Gatewood NE Road, Atlanta, 30329, GA","Amit, Upad.","Stacey, Lapp",,,RPh17,FALSE,"{""id"": ""NCBITAXON: 9544"", ""label"": ""Rhesus macaque""}",Male,,,,,Indian,,,,,,,,,,,,,,RPh17,peripheral blood sample,"{""label"": ""blood"",""id"": ""UBERON:0000178""}",Saphenous vein,,,,,Emory National Primate Research Center,,,,,FALSE,,,,,,,DNA,,,,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,,,,,,,,,SEQUELII,University of Louisville Sequencing Technology Center,,,,TRUE,BAM,,,,,,,"HiFiASM, WASP v1.0, Digger v0.7.4",,,,manual,,custom,,,none (de novo annotation)
R24AI162317,,,,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",,NIH R24AI162317,,Emory National Primate Research Center,"Room #2040 954 Gatewood NE Road, Atlanta, 30329, GA","Amit, Upad.","Stacey, Lapp",,,RPz16,FALSE,"{""id"": ""NCBITAXON: 9544"", ""label"": ""Rhesus macaque""}",Male,,,,,Indian,,,,,,,,,,,,,,RPz16,peripheral blood sample,"{""label"": ""blood"",""id"": ""UBERON:0000178""}",Saphenous vein,,,,,Emory National Primate Research Center,,,,,FALSE,,,,,,,DNA,,,,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,,,,,,,,,SEQUELII,University of Louisville Sequencing Technology Center,,,,TRUE,BAM,,,,,,,"HiFiASM, WASP v1.0, Digger v0.7.4",,,,manual,,custom,,,none (de novo annotation)
R24AI162317,,,,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",,NIH R24AI162317,,Emory National Primate Research Center,"Room #2040 954 Gatewood NE Road, Atlanta, 30329, GA","Amit, Upad.","Stacey, Lapp",,,RRb17,FALSE,"{""id"": ""NCBITAXON: 9544"", ""label"": ""Rhesus macaque""}",Male,,,,,Indian,,,,,,,,,,,,,,RRb17,peripheral blood sample,"{""label"": ""blood"",""id"": ""UBERON:0000178""}",Saphenous vein,,,,,Emory National Primate Research Center,,,,,FALSE,,,,,,,DNA,,,,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,,,,,,,,,SEQUELII,University of Louisville Sequencing Technology Center,,,,TRUE,BAM,,,,,,,"HiFiASM, WASP v1.0, Digger v0.7.4",,,,manual,,custom,,,none (de novo annotation)
R24AI162317,,,,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",,NIH R24AI162317,,Emory National Primate Research Center,"Room #2040 954 Gatewood NE Road, Atlanta, 30329, GA","Amit, Upad.","Stacey, Lapp",,,RSb17,FALSE,"{""id"": ""NCBITAXON: 9544"", ""label"": ""Rhesus macaque""}",Male,,,,,Indian,,,,,,,,,,,,,,RSb17,peripheral blood sample,"{""label"": ""blood"",""id"": ""UBERON:0000178""}",Saphenous vein,,,,,Emory National Primate Research Center,,,,,FALSE,,,,,,,DNA,,,,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,,,,,,,,,SEQUELII,University of Louisville Sequencing Technology Center,,,,TRUE,BAM,,,,,,,"HiFiASM, WASP v1.0, Digger v0.7.4",,,,manual,,custom,,,none (de novo annotation)
R24AI162317,,,,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",,NIH R24AI162317,,Emory National Primate Research Center,"Room #2040 954 Gatewood NE Road, Atlanta, 30329, GA","Amit, Upad.","Stacey, Lapp",,,RTe17,FALSE,"{""id"": ""NCBITAXON: 9544"", ""label"": ""Rhesus macaque""}",Male,,,,,Indian,,,,,,,,,,,,,,RTe17,peripheral blood sample,"{""label"": ""blood"",""id"": ""UBERON:0000178""}",Saphenous vein,,,,,Emory National Primate Research Center,,,,,FALSE,,,,,,,DNA,,,,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,,,,,,,,,SEQUELII,University of Louisville Sequencing Technology Center,,,,TRUE,BAM,,,,,,,"HiFiASM, WASP v1.0, Digger v0.7.4",,,,manual,,custom,,,none (de novo annotation)
R24AI162317,,,,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",,NIH R24AI162317,,Emory National Primate Research Center,"Room #2040 954 Gatewood NE Road, Atlanta, 30329, GA","Amit, Upad.","Stacey, Lapp",,,RTm17,FALSE,"{""id"": ""NCBITAXON: 9544"", ""label"": ""Rhesus macaque""}",Male,,,,,Indian,,,,,,,,,,,,,,RTm17,peripheral blood sample,"{""label"": ""blood"",""id"": ""UBERON:0000178""}",Saphenous vein,,,,,Emory National Primate Research Center,,,,,FALSE,,,,,,,DNA,,,,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,,,,,,,,,SEQUELII,University of Louisville Sequencing Technology Center,,,,TRUE,BAM,,,,,,,"HiFiASM, WASP v1.0, Digger v0.7.4",,,,manual,,custom,,,none (de novo annotation)
R24AI162317,,,,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",,NIH R24AI162317,,Emory National Primate Research Center,"Room #2040 954 Gatewood NE Road, Atlanta, 30329, GA","Amit, Upad.","Stacey, Lapp",,,RVe17,FALSE,"{""id"": ""NCBITAXON: 9544"", ""label"": ""Rhesus macaque""}",Male,,,,,Indian,,,,,,,,,,,,,,RVe17,peripheral blood sample,"{""label"": ""blood"",""id"": ""UBERON:0000178""}",Saphenous vein,,,,,Emory National Primate Research Center,,,,,FALSE,,,,,,,DNA,,,,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,,,,,,,,,SEQUELII,University of Louisville Sequencing Technology Center,,,,TRUE,BAM,,,,,,,"HiFiASM, WASP v1.0, Digger v0.7.4",,,,manual,,custom,,,none (de novo annotation)
R24AI162317,,,,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",,NIH R24AI162317,,Emory National Primate Research Center,"Room #2040 954 Gatewood NE Road, Atlanta, 30329, GA","Amit, Upad.","Stacey, Lapp",,,RVh17,FALSE,"{""id"": ""NCBITAXON: 9544"", ""label"": ""Rhesus macaque""}",Male,,,,,Indian,,,,,,,,,,,,,,RVh17,peripheral blood sample,"{""label"": ""blood"",""id"": ""UBERON:0000178""}",Saphenous vein,,,,,Emory National Primate Research Center,,,,,FALSE,,,,,,,DNA,,,,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,,,,,,,,,SEQUELII,University of Louisville Sequencing Technology Center,,,,TRUE,BAM,,,,,,,"HiFiASM, WASP v1.0, Digger v0.7.4",,,,manual,,custom,,,none (de novo annotation)
R24AI162317,,,,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",,NIH R24AI162317,,Emory National Primate Research Center,"Room #2040 954 Gatewood NE Road, Atlanta, 30329, GA","Amit, Upad.","Stacey, Lapp",,,RVn17,FALSE,"{""id"": ""NCBITAXON: 9544"", ""label"": ""Rhesus macaque""}",Male,,,,,Indian,,,,,,,,,,,,,,RVn17,peripheral blood sample,"{""label"": ""blood"",""id"": ""UBERON:0000178""}",Saphenous vein,,,,,Emory National Primate Research Center,,,,,FALSE,,,,,,,DNA,,,,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,,,,,,,,,SEQUELII,University of Louisville Sequencing Technology Center,,,,TRUE,BAM,,,,,,,"HiFiASM, WASP v1.0, Digger v0.7.4",,,,manual,,custom,,,none (de novo annotation)
R24AI162317,,,,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",,NIH R24AI162317,,Emory National Primate Research Center,"Room #2040 954 Gatewood NE Road, Atlanta, 30329, GA","Amit, Upad.","Stacey, Lapp",,,RWb17,FALSE,"{""id"": ""NCBITAXON: 9544"", ""label"": ""Rhesus macaque""}",Female,,,,,Indian,,,,,,,,,,,,,,RWb17,peripheral blood sample,"{""label"": ""blood"",""id"": ""UBERON:0000178""}",Saphenous vein,,,,,Emory National Primate Research Center,,,,,FALSE,,,,,,,DNA,,,,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,,,,,,,,,SEQUELII,University of Louisville Sequencing Technology Center,,,,TRUE,BAM,,,,,,,"HiFiASM, WASP v1.0, Digger v0.7.4",,,,manual,,custom,,,none (de novo annotation)
R24AI162317,,,,"{""id"": ""NCIT: C16084"", ""label"": ""Observational Study""} ",,NIH R24AI162317,,Emory National Primate Research Center,"Room #2040 954 Gatewood NE Road, Atlanta, 30329, GA","Amit, Upad.","Stacey, Lapp",,,RYf17,FALSE,"{""id"": ""NCBITAXON: 9544"", ""label"": ""Rhesus macaque""}",Female,,,,,Indian,,,,,,,,,,,,,,RYf17,peripheral blood sample,"{""label"": ""blood"",""id"": ""UBERON:0000178""}",Saphenous vein,,,,,Emory National Primate Research Center,,,,,FALSE,,,,,,,DNA,,,,IG-Capture,amplification and capture by hybridization of genomic dna to enrich nucleic acid sequences from IG genomic loci,,,,,,,,,SEQUELII,University of Louisville Sequencing Technology Center,,,,TRUE,BAM,,,,,,,"HiFiASM, WASP v1.0, Digger v0.7.4",,,,manual,,custom,,,none (de novo annotation)
